learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
1.362E7,1512.017257,0.004660891429472238,1.362E7,98.41324522760647,96.74721692706666,1.362E7,1.568916E7,6401.0,3975.0,3975.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.363E7,1514.039274,0.00466910470484343,1.363E7,98.41384446074835,96.74843495764478,1.363E7,1.570124E7,6401.0,3975.0,3975.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.364E7,1516.142671,0.004677654664384239,1.364E7,98.41448680351907,96.74975602739141,1.364E7,1.5712496E7,6403.0,3976.0,3976.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.365E7,1518.243629,0.004686198714445516,1.365E7,98.41513553113553,96.75108202392286,1.365E7,1.5719864E7,6405.0,3977.0,3977.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.366E7,1520.396374,0.004694951885148226,1.366E7,98.41584187408492,96.7525334428833,1.366E7,1.57172E7,6419.0,3987.0,3987.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.367E7,1522.605697,0.0047039449310243946,1.367E7,98.41643745427945,96.75375437680557,1.367E7,1.5734392E7,6425.0,3990.0,3990.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.368E7,1524.601165,0.004712073993196768,1.368E7,98.41709795321637,96.75510831336186,1.368E7,1.5747008E7,6425.0,3990.0,3990.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.369E7,1526.497389,0.004719802742212827,1.369E7,98.41781592403214,96.7565636890762,1.369E7,1.5755128E7,6425.0,3990.0,3990.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.37E7,1528.700901,0.004728792346119846,1.37E7,98.41843795620437,96.75784507571326,1.37E7,1.5769848E7,6427.0,3991.0,3991.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.371E7,1530.813424,0.004737408781778004,1.371E7,98.41911013858497,96.75921662251442,1.371E7,1.5766256E7,6429.0,3992.0,3992.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.372E7,1532.917458,0.004745984479250637,1.372E7,98.41968658892128,96.7604069729421,1.372E7,1.5755024E7,6442.0,4000.0,4000.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.373E7,1534.966249,0.004754341307757761,1.373E7,98.42032774945375,96.76172882606015,1.373E7,1.5766896E7,6442.0,4000.0,4000.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.374E7,1537.060496,0.004762896021090124,1.374E7,98.4209461426492,96.76299109687466,1.374E7,1.578992E7,6444.0,4001.0,4001.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.375E7,1539.23133,0.004771775465248636,1.375E7,98.42165818181819,96.76445717404225,1.375E7,1.581108E7,6446.0,4002.0,4002.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.376E7,1541.362297,0.004780492355914513,1.376E7,98.42218023255815,96.76553587321845,1.376E7,1.5812016E7,6452.0,4005.0,4005.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.377E7,1543.614348,0.0047897091645997016,1.377E7,98.42274509803921,96.76667767300148,1.377E7,1.5819936E7,6459.0,4010.0,4010.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.378E7,1545.636249,0.004797993516016571,1.378E7,98.42334542815675,96.76790369529036,1.378E7,1.5838024E7,6468.0,4016.0,4016.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.379E7,1547.693056,0.0048064267964812194,1.379E7,98.42397389412618,96.76919400515814,1.379E7,1.5849128E7,6468.0,4016.0,4016.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.38E7,1549.705207,0.004814675442625813,1.38E7,98.4245652173913,96.77040689489455,1.38E7,1.5846176E7,6472.0,4018.0,4018.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.381E7,1551.884874,0.004823621096427288,1.381E7,98.4252208544533,96.77174332136677,1.381E7,1.5864424E7,6474.0,4019.0,4019.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.382E7,1554.04926,0.004832510355368104,1.382E7,98.42590448625181,96.77315015619945,1.382E7,1.5875712E7,6474.0,4019.0,4019.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.383E7,1556.260237,0.004841597042980108,1.383E7,98.42647143890095,96.77431793775587,1.383E7,1.5886336E7,6474.0,4019.0,4019.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.384E7,1558.341964,0.004850160038948476,1.384E7,98.42717485549133,96.7757513616216,1.384E7,1.5900264E7,6476.0,4020.0,4020.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.385E7,1560.500728,0.004859046290726457,1.385E7,98.42772563176896,96.77686884291955,1.385E7,1.5911672E7,6481.0,4024.0,4024.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.386E7,1562.515952,0.00486734270188331,1.386E7,98.42832611832611,96.77809353648908,1.386E7,1.5913632E7,6483.0,4025.0,4025.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.387E7,1564.720882,0.0048764231467786625,1.387E7,98.42896178803173,96.77939668733345,1.387E7,1.591896E7,6488.0,4029.0,4029.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.388E7,1566.967446,0.004885672916620716,1.388E7,98.4295749279539,96.78064184717458,1.388E7,1.5915288E7,6490.0,4030.0,4030.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.389E7,1569.092614,0.004894423773590271,1.389E7,98.43027357811374,96.78207211691321,1.389E7,1.5916944E7,6500.0,4038.0,4038.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.39E7,1571.306353,0.004903545490025525,1.39E7,98.43092086330935,96.7833808697519,1.39E7,1.592768E7,6505.0,4042.0,4042.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.391E7,1573.471807,0.004912478569219393,1.391E7,98.43160316319195,96.78477098930097,1.391E7,1.5946104E7,6507.0,4043.0,4043.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.392E7,1575.498003,0.004920846426664258,1.392E7,98.43227729885058,96.78616472049931,1.392E7,1.596376E7,6509.0,4044.0,4044.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.393E7,1577.751876,0.004930158872255375,1.393E7,98.43294328786791,96.78753249298262,1.393E7,1.5971168E7,6520.0,4051.0,4051.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.394E7,1579.811545,0.004938669703567732,1.394E7,98.433543758967,96.78876646673241,1.394E7,1.5972648E7,6522.0,4052.0,4052.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.395E7,1581.736728,0.0049466292551140455,1.395E7,98.43412903225807,96.78996809929245,1.395E7,1.5981552E7,6524.0,4053.0,4053.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.396E7,1583.808642,0.004955206923251795,1.396E7,98.43474928366763,96.79123385263806,1.396E7,1.6002944E7,6526.0,4054.0,4054.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.397E7,1585.938163,0.004964028111511228,1.397E7,98.43524695776664,96.79226075679453,1.397E7,1.6012072E7,6528.0,4055.0,4055.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.398E7,1587.946312,0.004972358414417519,1.398E7,98.43591559370529,96.7936298951904,1.398E7,1.6034936E7,6528.0,4055.0,4055.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.399E7,1590.249586,0.004981922684310329,1.399E7,98.43646175839885,96.79474408476511,1.399E7,1.605124E7,6535.0,4060.0,4060.0,13.0,3901.8803240135876,0.0,1.019599670410091
1.4E7,1594.536492,0.004999715962785617,1.4E7,98.43707857142857,96.79600809680015,1.4E7,1.6044064E7,6539.0,4062.0,4062.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.401E7,1596.84291,0.005009289927578889,1.401E7,98.43780157030693,96.79749600939212,1.401E7,1.6045608E7,6543.0,4064.0,4064.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.402E7,1598.986496,0.005018195015600346,1.402E7,98.43843794579172,96.79880516336436,1.402E7,1.6058304E7,6545.0,4065.0,4065.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.403E7,1601.16867,0.005027263259294126,1.403E7,98.43911617961511,96.80021398742147,1.403E7,1.6063352E7,6547.0,4066.0,4066.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.404E7,1603.266864,0.0050359829498887124,1.404E7,98.43965811965812,96.80131864695409,1.404E7,1.6064152E7,6549.0,4067.0,4067.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.405E7,1605.412168,0.005044910004366179,1.405E7,98.44038434163701,96.80281362475425,1.405E7,1.6085024E7,6551.0,4068.0,4068.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.406E7,1607.471215,0.005053480695226648,1.406E7,98.44096728307254,96.80400496942664,1.406E7,1.6089848E7,6553.0,4069.0,4069.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.407E7,1609.521678,0.005062015545236913,1.407E7,98.44170575692964,96.80552998781413,1.407E7,1.608964E7,6555.0,4070.0,4070.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.408E7,1611.728996,0.005071205230232963,1.408E7,98.44232244318182,96.80678433912547,1.408E7,1.609304E7,6563.0,4074.0,4074.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.409E7,1613.85,0.005080045776103791,1.409E7,98.44289567068843,96.80796194876497,1.409E7,1.6111648E7,6567.0,4076.0,4076.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.41E7,1616.146955,0.005089626471832045,1.41E7,98.44352482269504,96.8092524588911,1.41E7,1.612304E7,6567.0,4076.0,4076.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.411E7,1618.369799,0.005098900761710503,1.411E7,98.4440680368533,96.81035246956074,1.411E7,1.612776E7,6567.0,4076.0,4076.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.412E7,1620.511265,0.005107839758149508,1.412E7,98.44466005665721,96.81156752363384,1.412E7,1.6135408E7,6576.0,4082.0,4082.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.413E7,1622.720721,0.005117076878406561,1.413E7,98.44526539278131,96.81281608246472,1.413E7,1.6160456E7,6576.0,4082.0,4082.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.414E7,1624.842693,0.005125950650260132,1.414E7,98.44592644978783,96.81417509995414,1.414E7,1.6164824E7,6581.0,4086.0,4086.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.415E7,1627.051507,0.0051351945126673435,1.415E7,98.44667844522968,96.81571685756545,1.415E7,1.6176952E7,6586.0,4090.0,4090.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.416E7,1629.279318,0.005144517485402887,1.416E7,98.44725282485875,96.8168944332834,1.416E7,1.6176272E7,6595.0,4096.0,4096.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.417E7,1631.481406,0.005153741498697332,1.417E7,98.44781933662668,96.81804948202698,1.417E7,1.619152E7,6595.0,4096.0,4096.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.418E7,1633.681371,0.005162959114335922,1.418E7,98.44844146685473,96.8193233006908,1.418E7,1.6195904E7,6595.0,4096.0,4096.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.419E7,1635.800588,0.005171838470368679,1.419E7,98.44904157857646,96.82054273222076,1.419E7,1.6196024E7,6595.0,4096.0,4096.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.42E7,1638.016613,0.005181130034976672,1.42E7,98.44956338028169,96.82161648480216,1.42E7,1.620752E7,6597.0,4097.0,4097.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.421E7,1640.111214,0.005189911063713081,1.421E7,98.45022519352568,96.82296837604369,1.421E7,1.6204904E7,6601.0,4099.0,4099.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.422E7,1642.286146,0.005199033061863818,1.422E7,98.45090014064698,96.82434834641298,1.422E7,1.6212376E7,6606.0,4103.0,4103.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.423E7,1644.502499,0.005208341574528436,1.423E7,98.45146170063246,96.82548716737926,1.423E7,1.623468E7,6611.0,4107.0,4107.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.424E7,1646.878576,0.005218326177516999,1.424E7,98.45209971910113,96.8267968091299,1.424E7,1.624324E7,6611.0,4107.0,4107.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.425E7,1648.900391,0.005226824131255344,1.425E7,98.45270175438597,96.82804045078508,1.425E7,1.624708E7,6611.0,4107.0,4107.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.426E7,1651.090993,0.005236042771501946,1.426E7,98.45321178120618,96.82908029028951,1.426E7,1.6266936E7,6611.0,4107.0,4107.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.427E7,1653.109373,0.005244540803431082,1.427E7,98.45381920112123,96.83032506026137,1.427E7,1.627488E7,6615.0,4109.0,4109.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.428E7,1655.237572,0.005253508238466613,1.428E7,98.45440476190475,96.83151670743358,1.428E7,1.6287648E7,6617.0,4110.0,4110.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.429E7,1657.552192,0.005263261143586569,1.429E7,98.4549755073478,96.83267885426082,1.429E7,1.6287584E7,6619.0,4111.0,4111.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.43E7,1659.663231,0.0052721580903083995,1.43E7,98.45566433566434,96.83408159794091,1.43E7,1.6290976E7,6624.0,4115.0,4115.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.431E7,1661.902682,0.005281595741101149,1.431E7,98.4562753319357,96.83533535985515,1.431E7,1.6290136E7,6630.0,4118.0,4118.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.432E7,1664.114421,0.005290928333418013,1.432E7,98.45687849162012,96.83656718188992,1.432E7,1.6310632E7,6630.0,4118.0,4118.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.433E7,1666.197012,0.005299720614142192,1.433E7,98.45750872295883,96.83786200260946,1.433E7,1.631924E7,6635.0,4122.0,4122.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.434E7,1668.531709,0.005309583507549096,1.434E7,98.45804044630404,96.8389507780557,1.434E7,1.6329624E7,6639.0,4124.0,4124.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.435E7,1670.878662,0.005319498802836641,1.435E7,98.45856445993032,96.84003299147359,1.435E7,1.6330656E7,6644.0,4128.0,4128.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.436E7,1673.043307,0.005328646548583398,1.436E7,98.4591364902507,96.8411980542131,1.436E7,1.63354E7,6644.0,4128.0,4128.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.437E7,1675.216801,0.005337837033975623,1.437E7,98.45966597077245,96.84227886053617,1.437E7,1.6344904E7,6644.0,4128.0,4128.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.438E7,1677.404855,0.005347091326992779,1.438E7,98.46025730180806,96.84350060097752,1.438E7,1.6348864E7,6646.0,4129.0,4129.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.439E7,1679.530032,0.00535608801001805,1.439E7,98.46088255733147,96.84477845264105,1.439E7,1.6364008E7,6648.0,4130.0,4130.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.44E7,1681.571801,0.005364736851953581,1.44E7,98.46147916666666,96.84601273796294,1.44E7,1.637396E7,6653.0,4134.0,4134.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.441E7,1683.797547,0.0053741695311067235,1.441E7,98.46199167244968,96.84706155578114,1.441E7,1.6381808E7,6655.0,4135.0,4135.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.442E7,1685.94486,0.005383262310721363,1.442E7,98.46250346740638,96.84811073965946,1.442E7,1.6368304E7,6663.0,4139.0,4139.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.443E7,1688.138917,0.005392555424987539,1.443E7,98.46303534303534,96.84919710438614,1.443E7,1.6372528E7,6665.0,4140.0,4140.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.444E7,1690.26146,0.005401551544001781,1.444E7,98.46368421052631,96.85052002974136,1.444E7,1.6383288E7,6667.0,4141.0,4141.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.445E7,1692.328411,0.005410317784416433,1.445E7,98.46431833910034,96.85181680369189,1.445E7,1.6394024E7,6671.0,4143.0,4143.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.446E7,1694.520577,0.005419623541248571,1.446E7,98.46488934993084,96.85298844201021,1.446E7,1.6408944E7,6673.0,4144.0,4144.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.447E7,1696.720486,0.0054289708678351345,1.447E7,98.46546648237732,96.85417659603128,1.447E7,1.6424232E7,6675.0,4145.0,4145.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.448E7,1698.780227,0.005437727788430767,1.448E7,98.46607734806629,96.85542659102833,1.448E7,1.643392E7,6675.0,4145.0,4145.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.449E7,1700.975851,0.0054470643877703945,1.449E7,98.46671497584542,96.85673673263851,1.449E7,1.64374E7,6675.0,4145.0,4145.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.45E7,1703.22815,0.005456644824130935,1.45E7,98.46724137931034,96.85781788532799,1.45E7,1.6442264E7,6675.0,4145.0,4145.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.451E7,1705.358815,0.005465711909830155,1.451E7,98.4678911095796,96.85913840729934,1.451E7,1.6449584E7,6675.0,4145.0,4145.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.452E7,1707.554621,0.005475056236113171,1.452E7,98.46849862258952,96.86038944167062,1.452E7,1.644964E7,6679.0,4147.0,4147.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.453E7,1709.753809,0.005484419569783329,1.453E7,98.46916035788024,96.86176074926514,1.453E7,1.6457752E7,6679.0,4147.0,4147.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.454E7,1711.913823,0.005493618743551065,1.454E7,98.46980055020633,96.86306720511205,1.454E7,1.6462456E7,6679.0,4147.0,4147.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.455E7,1714.067003,0.005502791414784224,1.455E7,98.47037800687285,96.86425576021888,1.455E7,1.6467128E7,6679.0,4147.0,4147.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.456E7,1716.257576,0.005512122992466812,1.456E7,98.47103021978022,96.86559900266376,1.456E7,1.646644E7,6685.0,4150.0,4150.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.457E7,1718.480465,0.005521594555679572,1.457E7,98.47169526424159,96.86696509471506,1.457E7,1.647048E7,6689.0,4152.0,4152.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.458E7,1720.658204,0.005530878461530631,1.458E7,98.47222222222223,96.86804053733997,1.458E7,1.6478864E7,6689.0,4152.0,4152.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.459E7,1723.090819,0.005541253302730415,1.459E7,98.47278272789582,96.86919019029698,1.459E7,1.6485816E7,6697.0,4156.0,4156.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.46E7,1725.446277,0.0055513070529143735,1.46E7,98.47342465753425,96.87050566429298,1.46E7,1.6498904E7,6697.0,4156.0,4156.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.461E7,1727.841532,0.005561537954901593,1.461E7,98.47400410677618,96.87169134002762,1.461E7,1.6510664E7,6704.0,4161.0,4161.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.462E7,1730.019758,0.00557084469653709,1.462E7,98.47459644322846,96.87289672683035,1.462E7,1.6515704E7,6706.0,4162.0,4162.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.463E7,1732.321077,0.005580686608208892,1.463E7,98.47511961722488,96.87397594757752,1.463E7,1.6531224E7,6706.0,4162.0,4162.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.464E7,1734.72256,0.005590966005372336,1.464E7,98.47573087431694,96.87522841189396,1.464E7,1.6545904E7,6708.0,4163.0,4163.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.465E7,1737.082851,0.005601073620812586,1.465E7,98.47627303754265,96.87634647151185,1.465E7,1.6553336E7,6708.0,4163.0,4163.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.466E7,1739.443884,0.0056111920512186275,1.466E7,98.4768690313779,96.87757459863029,1.466E7,1.656584E7,6708.0,4163.0,4163.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.467E7,1741.890543,0.005621679789472064,1.467E7,98.47740286298568,96.87868161209477,1.467E7,1.6569552E7,6708.0,4163.0,4163.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.468E7,1744.291063,0.005631972691499466,1.468E7,98.47805177111717,96.88001096538503,1.468E7,1.6574288E7,6710.0,4164.0,4164.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.469E7,1746.433258,0.005641157026115984,1.469E7,98.47867937372362,96.88128502172016,1.469E7,1.6572616E7,6717.0,4169.0,4169.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.47E7,1748.625453,0.005650558926683492,1.47E7,98.47923129251701,96.88240850044292,1.47E7,1.6578256E7,6719.0,4170.0,4170.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.471E7,1751.056688,0.005660986582119084,1.471E7,98.47979605710401,96.88357447522209,1.471E7,1.6579144E7,6721.0,4171.0,4171.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.472E7,1753.285468,0.00567054823471244,1.472E7,98.48045516304347,96.88493843848795,1.472E7,1.6583192E7,6721.0,4171.0,4171.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.473E7,1755.590047,0.00568043763261391,1.473E7,98.48109979633402,96.88626485341999,1.473E7,1.6587488E7,6721.0,4171.0,4171.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.474E7,1757.876262,0.005690252897063561,1.474E7,98.48175033921302,96.88760465689714,1.474E7,1.6595384E7,6721.0,4171.0,4171.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.475E7,1760.163579,0.005700080007629226,1.475E7,98.48232542372881,96.88877983159756,1.475E7,1.6607408E7,6721.0,4171.0,4171.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.476E7,1762.457508,0.005709940453584696,1.476E7,98.4828726287263,96.88990325787034,1.476E7,1.6615712E7,6723.0,4172.0,4172.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.477E7,1764.6072,0.0057191790376011084,1.477E7,98.48342586323628,96.891039917757,1.477E7,1.6612368E7,6725.0,4173.0,4173.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.478E7,1766.873314,0.005728915193392077,1.478E7,98.48401217861975,96.89224983996054,1.478E7,1.6607648E7,6739.0,4183.0,4183.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.479E7,1769.088342,0.005738436868744796,1.479E7,98.48456389452332,96.89337731910682,1.479E7,1.6616384E7,6741.0,4184.0,4184.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.48E7,1771.478821,0.005748716247897892,1.48E7,98.48513513513514,96.89454194135536,1.48E7,1.662204E7,6741.0,4184.0,4184.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.481E7,1773.911034,0.005759173241452185,1.481E7,98.48571235651586,96.895722126423,1.481E7,1.6619104E7,6745.0,4186.0,4186.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.482E7,1776.293314,0.005769415071182755,1.482E7,98.48632253711202,96.89697129174587,1.482E7,1.661832E7,6749.0,4188.0,4188.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.483E7,1778.479791,0.0057788243506280736,1.483E7,98.48691840863115,96.89820090292014,1.483E7,1.6634656E7,6751.0,4189.0,4189.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.484E7,1780.656882,0.005788195211890715,1.484E7,98.48756738544473,96.89952692027981,1.484E7,1.663816E7,6751.0,4189.0,4189.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.485E7,1782.907664,0.005797883876497931,1.485E7,98.48815488215487,96.90072029790187,1.485E7,1.6639216E7,6753.0,4190.0,4190.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.486E7,1785.266337,0.005808039363058645,1.486E7,98.48866756393001,96.90176947313289,1.486E7,1.6643144E7,6753.0,4190.0,4190.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.487E7,1787.708268,0.005818551793390811,1.487E7,98.48923335574983,96.90293726280746,1.487E7,1.664072E7,6760.0,4195.0,4195.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.488E7,1789.885659,0.00582793609954595,1.488E7,98.48979838709677,96.90409934761239,1.488E7,1.6659736E7,6762.0,4196.0,4196.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.489E7,1792.136746,0.005837644605345475,1.489E7,98.49042981867025,96.90539182334476,1.489E7,1.6671032E7,6762.0,4196.0,4196.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.49E7,1794.317788,0.005847051065654541,1.49E7,98.4910134228188,96.90658698722304,1.49E7,1.6671112E7,6764.0,4197.0,4197.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.491E7,1796.863088,0.005858028971846262,1.491E7,98.49153588195841,96.90765461494927,1.491E7,1.6671816E7,6766.0,4198.0,4198.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.492E7,1799.18054,0.00586803142863575,1.492E7,98.49209115281501,96.90879104033132,1.492E7,1.6683928E7,6768.0,4199.0,4199.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.493E7,1801.395261,0.005877597977809919,1.493E7,98.49267247153382,96.90999040775003,1.493E7,1.6697008E7,6768.0,4199.0,4199.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.494E7,1803.959253,0.005888675834204568,1.494E7,98.49321954484606,96.91111776981441,1.494E7,1.670096E7,6768.0,4199.0,4199.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.495E7,1806.204252,0.005898376399197449,1.495E7,98.49379264214046,96.91228828651465,1.495E7,1.6702568E7,6770.0,4200.0,4200.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.496E7,1808.461088,0.005908134930778885,1.496E7,98.49435828877006,96.9134376594025,1.496E7,1.6714248E7,6772.0,4201.0,4201.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.497E7,1810.667203,0.0059176769761581805,1.497E7,98.49496993987977,96.91470148705562,1.497E7,1.6719208E7,6772.0,4201.0,4201.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.498E7,1812.821307,0.0059269933376443805,1.498E7,98.49546728971963,96.91571337830027,1.498E7,1.6717912E7,6776.0,4203.0,4203.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.499E7,1815.12148,0.005936943994538867,1.499E7,98.49598398932622,96.91677397292263,1.499E7,1.6722208E7,6783.0,4208.0,4208.0,13.0,3873.784342688331,0.0,1.0196216001309666
1.5E7,1819.747229,0.005956968471742633,1.5E7,98.49643999999999,96.91771495658726,1.5E7,1.6733296E7,6783.0,4208.0,4208.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.501E7,1822.051525,0.00596694364627644,1.501E7,98.49697534976683,96.91881830719993,1.501E7,1.6733416E7,6788.0,4212.0,4212.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.502E7,1824.541717,0.00597772859501734,1.502E7,98.49758988015978,96.9200796328897,1.502E7,1.674124E7,6788.0,4212.0,4212.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.503E7,1826.785513,0.005987455195905239,1.503E7,98.49814371257484,96.9212137055568,1.503E7,1.6756376E7,6788.0,4212.0,4212.0,13.0,3900.2509505703424,0.0,1.0195609914931865
1.504E7,1829.344446,0.005998547689250503,1.504E7,98.49869015957447,96.92234043751832,1.504E7,1.6756088E7,6790.0,4213.0,4213.0,13.0,3900.2509505703424,0.0,1.0195609914931865
