1928-29;1;F.C. Barcelona;ARNAU P.;1;1;1;0;90;0;0;0;0;0
1928-29;1;F.C. Barcelona;AROCHA;7;7;7;0;630;0;0;0;4;0
1928-29;1;F.C. Barcelona;BOSCH G.;3;3;3;0;270;0;0;0;0;0
1928-29;1;F.C. Barcelona;BUSSOT;2;2;2;0;180;0;0;0;0;0
1928-29;1;F.C. Barcelona;CAMPADABAL, R;4;4;4;0;360;0;0;0;1;0
1928-29;1;F.C. Barcelona;CASTILLO G.;18;18;18;0;1620;0;0;0;0;0
1928-29;1;F.C. Barcelona;GARCIA G.;14;14;14;0;1260;0;0;0;1;0
1928-29;1;F.C. Barcelona;GUZMAN;11;11;11;0;990;0;0;0;0;0
1928-29;1;F.C. Barcelona;MARTI B.;10;9;10;0;888;1;0;0;0;0
1928-29;1;F.C. Barcelona;OBIOLS;8;8;8;0;720;0;0;0;0;0
1928-29;1;F.C. Barcelona;PARERA;18;18;18;0;1620;0;0;0;11;0
1928-29;1;F.C. Barcelona;PARERA II;1;1;1;0;90;0;0;0;0;0
1928-29;1;F.C. Barcelona;PEDROL;3;3;3;0;270;0;0;0;0;0
1928-29;1;F.C. Barcelona;PIERA;13;13;13;0;1170;0;0;0;0;0
1928-29;1;F.C. Barcelona;PLATKO;9;9;9;0;810;0;0;0;0;0
1928-29;1;F.C. Barcelona;RAMON P.;5;4;5;0;442;1;0;0;0;0
1928-29;1;F.C. Barcelona;SAGI;4;4;4;0;360;0;0;0;0;1
1928-29;1;F.C. Barcelona;SAMITIER;13;13;13;0;1170;0;0;0;7;0
1928-29;1;F.C. Barcelona;SASTRE P.;14;14;14;0;1260;0;0;0;10;0
1928-29;1;F.C. Barcelona;SAURA V.;18;17;18;0;1611;1;0;0;0;0
1928-29;1;F.C. Barcelona;URIACH;4;4;4;0;360;0;0;0;0;0
1928-29;1;F.C. Barcelona;VIDAL, M.;5;5;5;0;450;0;0;0;0;0
1928-29;1;F.C. Barcelona;WALTER B.;13;13;13;0;1170;0;0;0;3;2
1928-29;1;R.C.D. Espanyol;ALTES;3;3;3;0;270;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;BOSCH E.;5;4;5;0;441;0;0;1;0;0
1928-29;1;R.C.D. Espanyol;BROTO;8;8;8;0;720;0;0;0;3;0
1928-29;1;R.C.D. Espanyol;DURAN R.;2;2;2;0;180;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;GALLART S.;10;10;10;0;900;0;0;0;4;0
1928-29;1;R.C.D. Espanyol;GONZALEZ M.;12;11;12;0;1061;1;0;0;0;0
1928-29;1;R.C.D. Espanyol;JUVE;12;12;12;0;1080;0;0;0;2;0
1928-29;1;R.C.D. Espanyol;KAISER;8;8;8;0;720;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;ORAMAS N.;8;8;8;0;720;0;0;0;8;0
1928-29;1;R.C.D. Espanyol;PADRON M.;14;14;14;0;1260;0;0;0;3;0
1928-29;1;R.C.D. Espanyol;PASCUAL M.;1;1;1;0;90;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;PRAT;6;6;6;0;540;0;0;0;1;0
1928-29;1;R.C.D. Espanyol;R. ZAMORA;15;15;15;0;1350;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;ROURE;1;1;1;0;90;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;SAPRISSA;13;13;13;0;1170;0;0;0;0;1
1928-29;1;R.C.D. Espanyol;SOLA C.;3;2;3;0;236;0;0;1;0;0
1928-29;1;R.C.D. Espanyol;SOLE JUNOY;11;11;11;0;990;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;TENA I;16;16;16;0;1440;0;0;0;2;0
1928-29;1;R.C.D. Espanyol;TENA II;12;11;12;0;1055;1;0;0;5;0
1928-29;1;R.C.D. Espanyol;TOMAS, R.;2;2;2;0;180;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;TRABAL;16;16;16;0;1440;0;0;0;0;0
1928-29;1;R.C.D. Espanyol;VANTOLRA;15;15;15;0;1350;0;0;0;4;0
1928-29;1;R.C.D. Espanyol;VIRGILI;5;5;5;0;450;0;0;0;0;0
1928-29;1;Real Unión Club;ALFARO R.;5;5;5;0;450;0;0;0;2;0
1928-29;1;Real Unión Club;ALTUNA;15;15;15;0;1350;0;0;0;0;0
1928-29;1;Real Unión Club;ALZA;13;13;13;0;1170;0;0;0;2;1
1928-29;1;Real Unión Club;BERGES;14;14;14;0;1260;0;0;0;0;2
1928-29;1;Real Unión Club;CARRASCO O.;1;1;1;0;90;0;0;0;1;0
1928-29;1;Real Unión Club;ECHEVESTE G.;8;8;8;0;720;0;0;0;3;0
1928-29;1;Real Unión Club;EMERY A.;18;18;18;0;1620;0;0;0;0;0
1928-29;1;Real Unión Club;GAMBORENA;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Real Unión Club;GARMENDIA;17;17;17;0;1530;0;0;0;8;0
1928-29;1;Real Unión Club;L. REGUEIRO;17;17;17;0;1530;0;0;0;11;0
